Company,TypeName,Inches,Price,Ram(GB),Cpu(processor),"Gpu(I,N,A)Brand",SSD,HDD,TouchScreen,Ips_display,OS,PPI
Asus,2 in 1 Convertible,12.5,11.030873869571886,8,Other Intel,Intel,0,0,0,0,Other,176.23257360658386
Lenovo,2 in 1 Convertible,14.0,10.70060667312884,4,Intel Core i5,Intel,128,0,1,0,Windows,157.3505121487356
Lenovo,Notebook,15.6,10.104611236292678,8,Intel Core i3,Intel,0,1000,0,0,Windows,100.45466986113652
Dell,Ultrabook,14.0,10.754345923917311,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Dell,Notebook,15.6,10.57552675900535,8,Intel Core i7,AMD,256,0,0,0,Linux,141.21199808219862
Lenovo,Notebook,15.6,9.883643964401063,4,Intel Core i3,AMD,0,1000,0,0,Other,100.45466986113652
Lenovo,Notebook,17.3,10.167923515707006,4,Intel Core i3,Intel,0,1000,0,0,Windows,106.11306214269258
Toshiba,Ultrabook,13.3,11.683522558067624,16,Intel Core i7,Intel,512,0,0,0,Windows,165.6321180513006
Toshiba,Notebook,13.3,10.85594510841814,8,Intel Core i5,Intel,256,0,0,1,Windows,165.6321180513006
Dell,Notebook,15.6,10.776844060703754,8,Intel Core i7,AMD,256,0,0,0,Windows,141.21199808219862
HP,Notebook,14.0,11.06979587215689,4,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Lenovo,Notebook,15.6,10.633572072102885,4,Intel Core i7,Intel,0,1000,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.56846856468972,4,Intel Core i5,Intel,0,500,0,0,Windows,100.45466986113652
Toshiba,Notebook,14.0,11.048830743691845,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Dell,Gaming,15.6,11.401514683309674,16,Intel Core i7,Nvidia,512,0,0,0,Windows,282.42399616439724
Dell,Workstation,15.6,11.458805442305984,8,Intel Core i7,Nvidia,0,1000,0,0,Windows,141.21199808219862
Lenovo,Notebook,15.6,10.11188320625578,4,Intel Core i5,Intel,0,1000,0,0,Other,141.21199808219862
HP,Ultrabook,14.0,11.6200017877887,8,Intel Core i7,Intel,512,0,0,0,Windows,157.3505121487356
HP,Notebook,17.3,10.319441460358464,6,AMD,AMD,0,2000,0,1,Windows,127.33567457123112
MSI,Gaming,15.6,11.6226216177553,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,141.21199808219862
HP,Workstation,15.6,11.52464373704442,8,Intel Core i7,Nvidia,256,0,0,0,Windows,141.21199808219862
Dell,Notebook,17.3,11.599202972743706,8,Intel Core i7,Nvidia,0,1000,0,1,Windows,127.33567457123112
MSI,Gaming,17.3,11.18267988243989,8,Intel Core i7,Nvidia,256,0,0,0,Windows,127.33567457123112
MSI,Gaming,15.6,11.14105450129298,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,141.21199808219862
Lenovo,Gaming,15.6,10.93019989111312,8,Intel Core i7,Nvidia,128,1000,0,1,Windows,141.21199808219862
Dell,Notebook,15.6,10.0713630658882,4,Other Intel,Intel,0,500,0,0,Windows,100.45466986113652
Dell,Notebook,15.6,10.354869672690878,8,Intel Core i5,AMD,0,1000,0,0,Linux,100.45466986113652
Lenovo,Ultrabook,14.0,11.078373090310093,8,Intel Core i7,AMD,256,0,0,1,Windows,157.3505121487356
HP,Notebook,15.6,10.167903065600154,4,AMD,AMD,256,0,0,0,Windows,141.21199808219862
HP,Notebook,15.6,10.126163794678414,4,Intel Core i3,AMD,0,1000,0,0,Windows,141.21199808219862
Acer,Notebook,14.0,9.93914036985058,8,Intel Core i3,Intel,0,1000,0,0,Windows,111.93520355955212
HP,Notebook,15.6,10.159709917169616,4,Intel Core i5,Intel,0,500,0,0,Windows,100.45466986113652
Asus,2 in 1 Convertible,15.6,11.470547260182666,16,Intel Core i7,Nvidia,512,2000,1,0,Windows,282.42399616439724
Asus,Netbook,11.6,9.80450664384234,4,Intel Celeron,Intel,0,0,0,0,Windows,135.0942111925629
LG,Ultrabook,15.6,11.624777346052769,16,Intel Core i7,Intel,512,0,1,1,Windows,141.21199808219862
Dell,Notebook,15.6,10.319441460358464,4,Intel Core i5,AMD,128,0,0,0,Linux,141.21199808219862
Dell,Ultrabook,13.3,11.37128263483418,8,Intel Core i5,Intel,256,0,0,1,Windows,165.6321180513006
HP,Ultrabook,14.0,11.288781413322436,8,Intel Core i7,Intel,256,0,0,0,Windows,157.3505121487356
HP,Notebook,15.6,10.480567504600335,4,Intel Core i3,Intel,0,500,0,0,Windows,100.45466986113652
Dell,Notebook,15.6,10.11759843181949,4,Intel Core i3,AMD,0,1000,0,0,Linux,100.45466986113652
Dell,2 in 1 Convertible,17.3,11.470547260182666,16,Intel Core i7,Nvidia,512,0,1,0,Windows,127.33567457123112
Dell,Ultrabook,13.3,11.383485348791732,8,Intel Core i7,Intel,256,0,0,1,Windows,165.6321180513006
HP,Ultrabook,12.5,11.340108040487776,4,Intel Core i5,Intel,0,500,0,0,Windows,176.23257360658386
Acer,2 in 1 Convertible,14.0,11.02220830408089,8,Intel Core i7,Intel,256,0,1,1,Windows,157.3505121487356
Lenovo,Ultrabook,14.0,10.974983493740094,4,Intel Core i5,Intel,180,0,0,0,Windows,157.3505121487356
Lenovo,Notebook,13.3,10.83096982484206,8,Intel Core i3,Intel,256,0,0,1,Windows,165.6321180513006
Dell,2 in 1 Convertible,13.3,10.765658261746038,8,Intel Core i5,Intel,256,0,1,0,Windows,165.6321180513006
Dell,Notebook,15.6,10.280009828654116,4,Intel Core i3,Intel,128,0,0,0,Windows,100.45466986113652
Acer,Gaming,15.6,11.114428026177658,8,Intel Core i7,Nvidia,128,1000,0,1,Windows,141.21199808219862
HP,Notebook,15.6,9.81907645733616,4,Intel Core i3,Intel,0,500,0,0,Other,141.21199808219862
Lenovo,Notebook,15.6,11.08997268702302,8,Intel Core i7,AMD,256,0,0,1,Windows,141.21199808219862
HP,Ultrabook,14.0,11.267217235406594,8,Intel Core i7,Intel,512,0,0,0,Windows,157.3505121487356
Asus,Notebook,15.6,9.387207078087174,4,Intel Celeron,Intel,0,500,0,0,Linux,100.45466986113652
Asus,Notebook,15.6,10.235123369655367,8,Intel Core i5,Nvidia,0,1000,0,0,Linux,100.45466986113652
Dell,Gaming,15.6,10.942047370678033,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Dell,Notebook,13.3,10.510802297245792,4,Intel Core i3,Intel,128,0,0,0,Windows,117.82653006268644
Toshiba,Ultrabook,14.0,11.50657735831005,16,Intel Core i7,Intel,512,0,1,0,Windows,157.3505121487356
Lenovo,Notebook,15.6,10.121890283901031,4,Intel Core i5,Intel,0,1000,0,0,Other,141.21199808219862
Lenovo,Notebook,15.6,10.646327347078008,6,Intel Core i7,Nvidia,256,0,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,11.016447617817454,8,Intel Core i7,AMD,256,2000,0,0,Windows,141.21199808219862
Acer,Notebook,14.0,9.902487052202543,4,Intel Celeron,Intel,0,0,0,0,Other,111.93520355955212
Asus,Notebook,15.6,9.83063294843456,4,AMD,AMD,0,500,0,0,Windows,100.45466986113652
Apple,Ultrabook,12.0,11.034319178750795,8,Other Intel,Intel,0,0,0,1,Mac,226.4155471693585
HP,2 in 1 Convertible,14.0,10.525211768465944,4,Intel Core i3,Nvidia,128,0,1,1,Windows,157.3505121487356
Lenovo,Notebook,15.6,9.73761240901231,4,Intel Celeron,Intel,0,500,0,0,Windows,100.45466986113652
HP,Notebook,13.3,11.408044834149251,8,Intel Core i5,Intel,256,0,0,0,Windows,165.6321180513006
Asus,Gaming,15.6,11.727036344253593,16,Intel Core i7,Nvidia,256,1000,0,1,Windows,141.21199808219862
Toshiba,Notebook,15.6,10.078119620845705,4,Intel Core i3,Intel,0,500,0,0,Windows,100.45466986113652
HP,Notebook,14.0,10.633572072102885,4,Intel Core i5,Intel,0,500,0,0,Windows,111.93520355955212
HP,Notebook,17.3,10.94064137183354,16,Intel Core i7,Nvidia,0,1000,0,1,Windows,127.33567457123112
Lenovo,Notebook,13.3,11.288114524334732,16,Intel Core i7,Intel,512,0,0,1,Windows,165.6321180513006
HP,Notebook,14.0,11.120757161229305,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
HP,Notebook,15.6,10.336863503805128,6,Intel Core i7,Intel,0,1000,0,0,Windows,100.45466986113652
Apple,Ultrabook,13.3,11.301072237406668,8,Intel Core i5,Intel,256,0,0,1,Mac,226.98300468106115
HP,Notebook,13.3,11.02220830408089,8,Intel Core i5,Intel,256,0,0,1,Windows,165.6321180513006
Acer,Notebook,15.6,10.46628456073464,8,AMD,AMD,256,0,0,0,Windows,100.45466986113652
Samsung,Ultrabook,13.3,11.352694739066088,8,Intel Core i7,Intel,256,0,1,0,Windows,165.6321180513006
Lenovo,Notebook,15.6,10.310615277730191,6,Intel Core i5,Intel,0,1000,0,0,Windows,141.21199808219862
Vero,Notebook,13.3,9.253675685462651,4,Other Intel,Intel,0,0,0,0,Windows,165.6321180513006
HP,Notebook,14.0,11.118388427393754,4,Intel Core i5,Intel,128,0,0,0,Windows,157.3505121487356
Asus,Gaming,17.3,11.198054049689478,12,Intel Core i5,Nvidia,128,1000,0,0,Windows,127.33567457123112
Toshiba,Ultrabook,13.3,11.193004457928666,8,Intel Core i7,Intel,256,0,0,0,Windows,165.6321180513006
HP,2 in 1 Convertible,13.3,11.288114524334732,8,Intel Core i5,Intel,256,0,1,1,Windows,331.2642361026012
HP,Ultrabook,14.0,11.670950599679989,8,Intel Core i7,Intel,256,0,0,0,Windows,209.8006828649808
HP,Gaming,15.6,11.105659536357711,12,Intel Core i7,Nvidia,128,1000,0,1,Windows,141.21199808219862
HP,Workstation,15.6,11.328642946747566,8,Intel Core i7,Nvidia,256,0,0,0,Windows,141.21199808219862
HP,Ultrabook,13.3,11.219074000897615,8,Intel Core i7,Intel,256,0,0,1,Windows,165.6321180513006
Dell,Ultrabook,12.5,11.503355013953575,16,Intel Core i7,Intel,256,0,0,0,Windows,176.23257360658386
HP,Notebook,15.6,9.528520611153752,4,AMD,AMD,0,500,0,0,Other,100.45466986113652
Lenovo,Notebook,15.6,9.750081515393676,4,Intel Celeron,Intel,0,1000,0,0,Other,100.45466986113652
Acer,Notebook,15.6,10.301710499387234,4,Intel Core i5,Intel,0,500,0,0,Windows,100.45466986113652
MSI,Gaming,15.6,10.70777173269934,8,Intel Core i7,Nvidia,0,1000,0,1,Windows,141.21199808219862
HP,Notebook,15.6,10.452533389121816,4,Intel Core i3,Intel,0,500,0,0,Windows,100.45466986113652
Dell,Gaming,15.6,10.754357300416876,16,Intel Core i7,Nvidia,0,1000,0,0,Windows,141.21199808219862
HP,Ultrabook,13.3,11.600668174471034,16,Intel Core i7,Intel,512,0,0,1,Windows,331.2642361026012
Dell,Notebook,15.6,9.591968421403331,4,Intel Celeron,Intel,0,500,0,0,Linux,100.45466986113652
Lenovo,Notebook,13.3,10.89326663606744,8,Intel Core i7,Intel,256,0,0,1,Windows,165.6321180513006
HP,2 in 1 Convertible,15.6,10.504687851059666,4,Intel Core i5,Intel,0,500,1,0,Windows,100.45466986113652
HP,Notebook,14.0,10.913845510249091,8,Intel Core i7,Nvidia,256,0,0,0,Windows,157.3505121487356
Lenovo,Gaming,15.6,11.442360501250736,16,Intel Core i7,Nvidia,512,1000,0,1,Windows,141.21199808219862
HP,Notebook,14.0,11.056428922922915,4,Intel Core i5,Intel,0,500,0,0,Windows,111.93520355955212
Toshiba,Ultrabook,14.0,11.428543355697592,8,Intel Core i7,Intel,256,0,0,1,Windows,157.3505121487356
Dell,Gaming,15.6,11.061462490597744,8,Intel Core i5,Nvidia,256,0,0,0,Windows,141.21199808219862
Dell,2 in 1 Convertible,13.3,11.582992127736915,8,Intel Core i7,Intel,512,0,1,0,Windows,276.053530085501
Lenovo,Notebook,15.6,10.283659467741664,4,Intel Core i5,Intel,0,1000,0,0,Windows,141.21199808219862
Toshiba,Notebook,13.3,11.07393666482292,8,Intel Core i5,Intel,256,0,0,0,Windows,117.82653006268644
Acer,Notebook,15.6,10.833075088777523,8,Intel Core i7,Nvidia,256,0,0,1,Windows,141.21199808219862
Lenovo,2 in 1 Convertible,14.0,11.442360501250736,16,Intel Core i7,Intel,512,0,1,0,Windows,157.3505121487356
Dell,Gaming,15.6,11.18267988243989,16,Intel Core i7,Nvidia,128,1000,0,1,Windows,141.21199808219862
Lenovo,Notebook,15.6,11.7789960831843,16,Intel Core i7,Nvidia,512,0,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.15346364564591,4,Intel Core i3,Intel,0,500,0,0,Windows,100.45466986113652
MSI,Gaming,17.3,11.51989313428582,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,127.33567457123112
Asus,Gaming,15.6,10.83096982484206,8,Intel Core i7,Nvidia,0,1000,0,0,Windows,141.21199808219862
Lenovo,2 in 1 Convertible,15.6,10.740600003012675,4,Intel Core i5,Intel,256,0,1,1,Windows,141.21199808219862
Dell,Gaming,15.6,10.868202667404224,8,Intel Core i5,Nvidia,256,0,0,0,Windows,141.21199808219862
Mediacom,Notebook,14.0,9.93914036985058,4,Intel Celeron,Intel,32,0,0,1,Windows,157.3505121487356
Acer,Notebook,15.6,10.066418317218153,4,Intel Core i5,Intel,0,500,0,0,Linux,100.45466986113652
Lenovo,Notebook,15.6,10.407616483423654,4,Intel Core i5,Intel,0,2000,0,0,Windows,141.21199808219862
Acer,Ultrabook,13.3,10.872255357854844,8,Intel Core i5,Intel,256,0,0,1,Windows,165.6321180513006
Asus,Gaming,17.3,11.320925866649002,16,AMD,AMD,256,1000,0,0,Windows,127.33567457123112
Acer,Notebook,15.6,9.941707765355826,4,Intel Core i3,Intel,0,1000,0,0,Linux,100.45466986113652
Dell,Notebook,15.6,11.52464373704442,16,Intel Core i7,Nvidia,512,0,0,0,Windows,141.21199808219862
Lenovo,Netbook,12.5,11.38409159312676,16,Intel Core i7,Intel,512,0,1,1,Windows,176.23257360658386
Dell,Notebook,15.6,10.401887658299067,4,Intel Core i3,AMD,0,1000,0,0,Windows,100.45466986113652
Dell,Notebook,15.6,11.005825930702713,8,Intel Core i7,Nvidia,256,1000,0,1,Windows,141.21199808219862
Lenovo,Notebook,14.0,9.49301392269684,2,Intel Celeron,Intel,0,0,0,0,Windows,111.93520355955212
HP,2 in 1 Convertible,13.3,11.470547260182666,8,Intel Core i7,Intel,256,0,1,0,Windows,220.84282406840083
Asus,Notebook,15.6,10.977716980635757,8,Intel Core i5,Intel,256,0,0,0,Windows,141.21199808219862
Lenovo,Netbook,11.6,10.138875830266777,4,Intel Celeron,Intel,128,0,1,0,Windows,135.0942111925629
Dell,Notebook,15.6,10.704189639316835,8,Intel Core i5,Intel,0,1000,0,0,Windows,141.21199808219862
Lenovo,Notebook,15.6,10.336863503805128,4,Intel Core i3,Nvidia,0,1000,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,9.88635767027266,4,Other Intel,Intel,0,500,0,0,Windows,100.45466986113652
Lenovo,Ultrabook,12.5,11.219074000897615,8,Other Intel,Intel,512,0,1,1,Windows,234.9767648087785
HP,Notebook,15.6,10.716671227805325,8,Intel Core i5,Nvidia,0,1000,0,0,Windows,100.45466986113652
HP,Notebook,14.0,10.675061366393813,8,Intel Core i5,Intel,0,1000,0,0,Windows,157.3505121487356
Asus,Gaming,15.6,11.175239371923306,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Acer,Notebook,14.0,10.403666298916727,8,Intel Core i3,Intel,128,0,0,1,Windows,157.3505121487356
HP,Notebook,14.0,10.963974208231726,8,Intel Core i7,Intel,512,0,0,0,Windows,157.3505121487356
Dell,Ultrabook,13.3,11.494086806506765,8,Intel Core i5,Intel,256,0,1,0,Windows,165.6321180513006
Dell,Notebook,15.6,11.071454247329664,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Lenovo,Notebook,17.3,10.46628456073464,8,Intel Core i5,AMD,0,1000,0,0,Windows,106.11306214269258
Asus,Notebook,15.6,10.349204995339194,4,Intel Core i5,Intel,256,0,0,0,Windows,100.45466986113652
MSI,Gaming,17.3,11.671319016786894,16,Intel Core i7,Nvidia,128,1000,0,0,Windows,127.33567457123112
MSI,Gaming,15.6,10.968576149165091,8,Intel Core i5,Nvidia,128,1000,0,0,Windows,141.21199808219862
Razer,Gaming,17.3,12.587882562739948,32,Intel Core i7,Nvidia,512,0,1,0,Windows,254.67134914246225
Asus,Notebook,15.6,10.994857679947176,8,Intel Core i7,Nvidia,256,0,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.79884714858782,8,Intel Core i7,AMD,256,0,0,0,Windows,141.21199808219862
HP,Notebook,14.0,11.053421883178572,8,Intel Core i7,Nvidia,256,0,0,0,Windows,157.3505121487356
Acer,Notebook,15.6,9.99658437558166,4,Intel Core i3,Intel,128,0,0,0,Linux,100.45466986113652
HP,Notebook,14.0,10.46628456073464,6,Intel Core i5,Nvidia,256,0,0,1,Windows,157.3505121487356
Asus,Notebook,15.6,10.785284424941176,8,Intel Core i5,Nvidia,0,1000,0,0,Windows,141.21199808219862
HP,Ultrabook,14.0,11.442932093149691,8,Intel Core i7,Intel,256,0,0,1,Windows,157.3505121487356
HP,Notebook,17.3,10.901156223342602,8,Intel Core i7,Nvidia,0,1000,0,0,Windows,127.33567457123112
Toshiba,Notebook,15.6,10.945351696133724,8,Intel Core i5,Intel,0,500,0,1,Windows,141.21199808219862
Dell,Notebook,14.0,10.602278775481158,4,Intel Core i5,Intel,0,500,0,0,Windows,111.93520355955212
Lenovo,Ultrabook,14.0,11.799206957067089,8,Intel Core i7,Intel,512,0,0,1,Windows,157.3505121487356
HP,Notebook,15.6,10.246549458090431,6,AMD,AMD,0,1000,0,0,Windows,141.21199808219862
Lenovo,Notebook,15.6,9.88635767027266,4,Intel Core i3,Intel,128,0,0,0,Other,100.45466986113652
Dell,Ultrabook,15.6,10.472336016417996,8,Intel Core i5,AMD,0,1000,0,0,Windows,141.21199808219862
Asus,Gaming,17.3,11.715790550995315,16,Intel Core i7,Nvidia,128,1000,0,1,Windows,127.33567457123112
Asus,Notebook,15.6,9.964497380151284,4,Other Intel,Intel,0,1000,0,0,Linux,100.45466986113652
Dell,Gaming,15.6,10.977716980635757,8,Intel Core i7,Nvidia,0,1000,0,0,Windows,141.21199808219862
HP,Notebook,17.3,10.793391597686284,8,Intel Core i5,Nvidia,0,1000,0,1,Windows,127.33567457123112
Dell,Notebook,15.6,10.447907320733034,8,Intel Core i5,AMD,0,1000,0,0,Linux,141.21199808219862
Apple,Ultrabook,13.3,11.473100972779063,8,Intel Core i5,Intel,256,0,0,1,Mac,226.98300468106115
Acer,2 in 1 Convertible,11.6,9.91309723131456,4,Intel Celeron,Intel,0,0,1,1,Other,135.0942111925629
HP,Notebook,14.0,9.93914036985058,8,Other Intel,Intel,0,2000,0,0,Windows,111.93520355955212
HP,Notebook,15.6,9.963243430044656,4,AMD,AMD,256,0,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.463245044716745,4,Intel Core i5,Intel,0,1000,0,0,Windows,141.21199808219862
Lenovo,Ultrabook,14.0,11.288114524334732,8,Intel Core i7,Intel,256,0,0,0,Windows,157.3505121487356
Lenovo,Notebook,15.6,9.83063294843456,4,Other Intel,Intel,128,0,0,0,Windows,141.21199808219862
Dell,2 in 1 Convertible,13.3,10.657682154931749,8,Intel Core i7,Intel,256,0,1,0,Windows,165.6321180513006
Toshiba,Ultrabook,14.0,11.45090026279887,16,Intel Core i7,Nvidia,512,0,0,1,Windows,157.3505121487356
Toshiba,Notebook,15.6,10.481345086360362,4,Intel Core i3,Intel,0,500,0,0,Windows,100.45466986113652
Dell,Ultrabook,13.3,11.120757161229305,8,Intel Core i7,Intel,256,0,0,0,Windows,276.053530085501
Lenovo,Notebook,14.0,10.525211768465944,4,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Asus,Gaming,15.6,11.118388427393754,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Lenovo,Notebook,15.6,10.776844060703754,12,AMD,AMD,0,2000,0,0,Windows,141.21199808219862
HP,Notebook,15.6,10.188167121983652,4,Intel Core i3,AMD,128,1000,0,0,Windows,141.21199808219862
Acer,Notebook,15.6,10.126163794678414,8,AMD,AMD,256,0,0,0,Windows,141.21199808219862
Acer,Notebook,15.6,10.078119620845705,4,Intel Core i3,Intel,0,1000,0,0,Windows,100.45466986113652
Acer,Notebook,15.6,10.087028365734811,4,AMD,AMD,256,0,0,0,Windows,100.45466986113652
Dell,2 in 1 Convertible,15.6,10.882315804880689,8,Intel Core i5,Intel,256,0,1,1,Windows,141.21199808219862
Lenovo,Notebook,15.6,10.50497986449436,4,Intel Core i5,Intel,0,500,0,0,Windows,141.21199808219862
Asus,2 in 1 Convertible,12.5,10.481345086360362,4,Other Intel,Intel,0,0,1,0,Other,176.23257360658386
MSI,Gaming,17.3,11.27992228688911,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,127.33567457123112
Lenovo,2 in 1 Convertible,10.1,9.74075212901698,4,Other Intel,Intel,0,0,1,1,Other,224.1738090785728
Asus,Gaming,17.3,11.601107316686976,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,127.33567457123112
Dell,Notebook,15.6,10.55342238395318,8,Intel Core i5,AMD,128,1000,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.580858947180335,8,Intel Core i3,AMD,256,0,0,0,Windows,141.21199808219862
Lenovo,Notebook,14.0,11.053902605789805,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
HP,Workstation,15.6,11.436206670969892,8,Intel Core i7,Nvidia,256,0,0,0,Windows,141.21199808219862
Dell,Ultrabook,12.5,11.421778496562451,8,Intel Core i5,Intel,256,0,1,0,Windows,176.23257360658386
Lenovo,Gaming,15.6,10.742904151497523,8,Intel Core i7,Nvidia,256,0,0,1,Other,141.21199808219862
HP,2 in 1 Convertible,13.3,11.575963360732532,8,Intel Core i7,Intel,512,0,1,1,Windows,331.2642361026012
Asus,Notebook,14.1,9.827763506006608,4,Intel Celeron,Intel,0,0,0,0,Windows,111.1413368676404
MSI,Gaming,15.6,11.058781074545012,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Lenovo,Ultrabook,14.0,11.84839720125786,16,Intel Core i7,Intel,1000,0,0,1,Windows,209.8006828649808
Toshiba,Notebook,14.0,11.28209242517164,8,Intel Core i5,Intel,256,0,0,1,Windows,157.3505121487356
Lenovo,Notebook,15.6,11.307930232161196,8,Intel Core i7,Intel,256,0,0,1,Windows,141.21199808219862
HP,Notebook,14.0,11.13950771057468,8,Intel Core i7,Intel,256,0,0,0,Windows,157.3505121487356
Dell,Ultrabook,13.3,10.862092668762644,8,Intel Core i5,Intel,128,0,1,1,Windows,165.6321180513006
Lenovo,2 in 1 Convertible,13.3,11.288114524334732,8,Intel Core i7,Intel,512,0,1,1,Windows,165.6321180513006
Lenovo,Notebook,14.0,9.49301392269684,4,Intel Celeron,Intel,0,0,0,0,Windows,111.93520355955212
Lenovo,Ultrabook,14.0,11.511924964636645,8,Intel Core i5,Intel,0,0,0,1,Windows,157.3505121487356
Dell,2 in 1 Convertible,13.3,11.383485348791732,16,Intel Core i7,Intel,256,0,1,0,Windows,165.6321180513006
Lenovo,Notebook,13.3,10.83096982484206,8,Intel Core i5,Intel,256,0,0,0,Windows,165.6321180513006
Dell,Notebook,14.0,10.34717287346399,4,Intel Core i3,Intel,0,500,0,0,Windows,111.93520355955212
MSI,Gaming,17.3,11.758368289071829,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,127.33567457123112
Dell,Ultrabook,14.0,11.402110098629436,8,Intel Core i7,Intel,512,0,0,0,Windows,157.3505121487356
Dell,Notebook,15.6,10.504965265847654,4,Intel Core i5,AMD,0,1000,0,0,Windows,100.45466986113652
HP,Netbook,11.6,9.928804360519916,4,Intel Celeron,Intel,0,0,0,0,Other,135.0942111925629
Toshiba,Ultrabook,13.3,10.974070668482735,8,Intel Core i5,Intel,256,0,0,0,Windows,117.82653006268644
HP,Notebook,15.6,9.964497380151284,4,Other Intel,Intel,256,0,0,0,Windows,141.21199808219862
Dell,Gaming,15.6,11.937276356672394,16,Intel Core i7,Nvidia,256,1000,0,1,Windows,282.42399616439724
Lenovo,Notebook,15.6,10.977716980635757,16,Intel Core i7,AMD,0,0,0,0,Windows,141.21199808219862
HP,Ultrabook,14.0,11.518415853167008,8,Intel Core i7,Intel,256,0,0,0,Windows,157.3505121487356
HP,Notebook,15.6,10.167289367847482,4,Intel Core i5,Intel,0,1000,0,0,Windows,100.45466986113652
Dell,Notebook,15.6,10.104611236292678,8,Intel Core i3,Intel,0,1000,0,0,Windows,100.45466986113652
Dell,Notebook,15.6,10.868202667404224,8,Intel Core i7,AMD,128,2000,0,0,Windows,141.21199808219862
HP,Gaming,17.3,11.442360501250736,12,Intel Core i7,AMD,0,1000,0,1,Windows,127.33567457123112
Dell,2 in 1 Convertible,15.6,11.047982926769505,16,Intel Core i7,Intel,512,0,1,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.59563423276249,8,Intel Core i5,Intel,256,0,0,0,Windows,141.21199808219862
Acer,Notebook,15.6,10.082583913974387,8,AMD,AMD,0,1000,0,0,Windows,100.45466986113652
Lenovo,Ultrabook,14.0,11.715790550995315,16,Intel Core i7,Intel,512,0,0,0,Windows,157.3505121487356
Dell,Notebook,15.6,10.169966417336806,4,Intel Core i3,Intel,0,500,0,0,Windows,100.45466986113652
Asus,Ultrabook,12.5,11.551145677789926,16,Intel Core i7,Intel,512,0,0,0,Windows,176.23257360658386
HP,Ultrabook,14.0,10.96212748563856,4,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Lenovo,2 in 1 Convertible,13.3,11.44716312967751,8,Intel Core i7,Intel,256,0,1,1,Windows,165.6321180513006
Lenovo,Ultrabook,12.5,11.448630114264333,8,Intel Core i5,Intel,256,0,0,1,Windows,176.23257360658386
Lenovo,Notebook,15.6,10.25782777312814,4,Intel Core i5,Intel,0,500,0,0,Windows,141.21199808219862
Lenovo,Ultrabook,14.0,11.526747893528285,8,Intel Core i7,Nvidia,256,0,0,1,Windows,157.3505121487356
Acer,Notebook,15.6,10.403666298916727,4,Intel Core i5,Intel,0,500,0,0,Windows,100.45466986113652
Asus,Ultrabook,15.6,10.860047678274915,8,Intel Core i5,Nvidia,256,0,0,0,Windows,141.21199808219862
Lenovo,Notebook,15.6,10.776844060703754,8,Intel Core i7,Nvidia,0,1000,0,0,Windows,141.21199808219862
Asus,Gaming,17.3,11.648784147353842,16,Intel Core i7,Nvidia,512,1000,0,1,Windows,127.33567457123112
Dell,Gaming,15.6,11.917834418453076,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,141.21199808219862
Lenovo,Gaming,17.3,12.05888963501851,32,Intel Core i7,Nvidia,512,0,0,1,Windows,127.33567457123112
Dell,Notebook,15.6,10.594300009749354,8,Intel Core i7,AMD,0,1000,0,0,Windows,100.45466986113652
Lenovo,Notebook,14.0,10.87326596936077,4,Intel Core i5,Intel,0,500,0,0,Windows,111.93520355955212
Asus,Gaming,17.3,11.550632725739694,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,127.33567457123112
Lenovo,Notebook,13.3,10.842494310694017,8,Intel Core i5,Intel,256,0,0,1,Windows,165.6321180513006
Lenovo,2 in 1 Convertible,13.3,11.561349847964168,8,Intel Core i7,Intel,512,0,1,1,Windows,165.6321180513006
Apple,Ultrabook,15.4,11.933438384721946,16,Intel Core i7,AMD,512,0,0,1,Mac,220.53462386625827
Asus,Notebook,14.0,9.603146168052769,4,AMD,AMD,64,0,0,0,Windows,111.93520355955212
