Company,TypeName,Inches,Price,Ram(GB),Cpu(processor),"Gpu(I,N,A)Brand",SSD,HDD,TouchScreen,Ips_display,OS,PPI
Lenovo,Ultrabook,12.5,11.469991241263699,16,Intel Core i7,Intel,512,0,0,1,Windows,176.23257360658386
Asus,Ultrabook,12.5,11.551145677789926,16,Intel Core i7,Intel,512,0,0,0,Windows,176.23257360658386
Lenovo,Notebook,15.6,10.895234994607797,8,Intel Core i5,Nvidia,256,0,0,1,Windows,141.21199808219862
Toshiba,Ultrabook,13.3,11.912578515747587,32,Intel Core i7,Intel,512,0,1,0,Windows,165.6321180513006
Asus,Gaming,15.6,11.18342089766461,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Acer,Notebook,15.6,10.336863503805128,8,AMD,AMD,0,1000,0,0,Windows,100.45466986113651
Asus,Gaming,17.3,11.12154549394652,24,Intel Core i7,Nvidia,256,1000,1,1,Windows,127.33567457123111
Lenovo,Ultrabook,12.5,10.977716980635755,8,Intel Core i5,Intel,180,0,0,1,Windows,125.36742798669837
Lenovo,Notebook,15.6,10.776732819811487,8,Intel Core i7,Intel,256,0,0,0,Windows,141.21199808219862
HP,Notebook,14.0,11.442360501250736,8,Intel Core i7,Intel,1000,0,0,0,Windows,157.3505121487356
Lenovo,Notebook,13.3,10.830969824842061,8,Intel Core i3,Intel,256,0,0,1,Windows,165.6321180513006
Lenovo,Notebook,15.6,10.790103923492092,8,Intel Core i5,Intel,256,0,0,1,Windows,141.21199808219862
Asus,Netbook,11.6,9.804506643842341,4,Intel Celeron,Intel,0,0,0,0,Windows,135.0942111925629
HP,Notebook,15.6,10.403650143697382,8,Intel Core i5,AMD,256,0,0,0,Windows,100.45466986113651
Lenovo,2 in 1 Convertible,13.9,11.352694739066088,8,Intel Core i5,Intel,256,0,1,1,Windows,158.48253022174808
Lenovo,Notebook,14.0,9.67600459962282,4,Intel Celeron,Intel,0,500,0,0,Windows,111.93520355955211
Lenovo,Netbook,11.6,9.555290852218356,4,Intel Celeron,Intel,16,0,0,0,Other,135.0942111925629
Lenovo,Notebook,13.3,10.830969824842061,8,Intel Core i5,Intel,256,0,0,0,Windows,165.6321180513006
Asus,Notebook,15.6,11.085440489304405,8,Intel Core i7,Intel,256,1000,0,0,Windows,141.21199808219862
Acer,Notebook,15.6,10.393925962168344,4,Intel Core i5,Nvidia,0,1000,0,1,Windows,141.21199808219862
HP,Ultrabook,13.3,11.16321819034709,8,Intel Core i7,Intel,512,0,0,1,Windows,165.6321180513006
Lenovo,Gaming,15.6,11.02220830408089,8,Intel Core i7,Nvidia,256,1000,0,1,Other,141.21199808219862
Dell,Ultrabook,13.3,10.776844060703754,8,Intel Core i5,Intel,128,0,1,1,Windows,165.6321180513006
Acer,Notebook,15.6,10.435465480609668,4,Intel Core i7,Nvidia,0,500,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.704189639316835,8,Intel Core i5,Intel,0,1000,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,11.081544019025282,16,Intel Core i7,AMD,256,2000,0,0,Windows,141.21199808219862
Xiaomi,Notebook,15.6,11.219752826912,16,Intel Core i7,Nvidia,256,0,0,1,Other,141.21199808219862
Asus,Netbook,11.6,9.47681923677686,2,Intel Celeron,Intel,0,0,0,0,Windows,135.0942111925629
HP,Notebook,15.6,10.232212772652005,4,Intel Core i5,Intel,0,1000,1,0,Windows,100.45466986113651
Asus,Gaming,15.6,11.971204630519404,24,Intel Core i7,Nvidia,512,0,0,0,Windows,141.21199808219862
HP,Notebook,15.6,10.765658261746038,8,Intel Core i5,Nvidia,256,0,0,0,Windows,141.21199808219862
Asus,Gaming,17.3,11.291444530741918,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,127.33567457123111
Lenovo,Gaming,15.6,11.219074000897615,8,Intel Core i7,Nvidia,256,1000,0,1,Windows,141.21199808219862
HP,Ultrabook,13.3,11.219074000897615,8,Intel Core i7,Intel,256,0,0,1,Windows,165.6321180513006
Dell,Notebook,14.0,11.129965423395353,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
HP,Notebook,15.6,10.510802297245792,4,Intel Core i3,Intel,128,0,0,0,Windows,100.45466986113651
Dell,Notebook,17.3,10.765658261746038,8,Intel Core i5,AMD,128,1000,0,1,Linux,127.33567457123111
Lenovo,Notebook,14.0,11.17598591917709,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Lenovo,Notebook,15.6,10.658921971998408,4,Intel Core i7,Nvidia,0,1000,0,0,Windows,141.21199808219862
Lenovo,Notebook,15.6,10.104611236292678,8,Intel Core i3,Nvidia,0,2000,0,0,Other,100.45466986113651
Dell,Notebook,15.6,10.34717287346399,4,Intel Core i5,AMD,0,500,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,11.203223524960789,8,Intel Core i5,Intel,256,0,0,0,Windows,141.21199808219862
Dell,Gaming,17.3,11.98617622657084,16,Intel Core i7,Nvidia,128,1000,0,1,Windows,127.33567457123111
Toshiba,Notebook,15.6,10.732493415479688,8,Intel Core i5,Intel,0,500,0,1,Windows,141.21199808219862
Asus,Notebook,15.6,11.144911042902732,8,Intel Core i7,Nvidia,256,1000,0,1,Windows,282.42399616439724
Mediacom,Notebook,13.3,9.88635767027266,4,Intel Celeron,Intel,32,0,0,1,Windows,165.6321180513006
Asus,Gaming,15.6,11.383485348791732,8,Intel Core i5,Nvidia,128,1000,0,1,Windows,141.21199808219862
Dell,Notebook,15.6,11.197396851520583,8,Intel Core i7,Nvidia,256,0,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.656930001858216,8,Intel Core i5,AMD,256,0,0,0,Windows,141.21199808219862
HP,Notebook,15.6,9.964497380151283,4,Other Intel,Intel,256,0,0,0,Windows,141.21199808219862
HP,Gaming,17.3,11.470547260182666,12,Intel Core i7,Nvidia,0,1000,0,0,Windows,127.33567457123111
Lenovo,Notebook,14.0,10.73132994821639,8,Intel Core i7,Nvidia,256,0,0,1,Windows,157.3505121487356
Dell,Ultrabook,13.3,11.219074000897615,8,Intel Core i7,Intel,256,0,1,0,Windows,276.053530085501
Dell,Notebook,14.0,10.576614498925235,4,Intel Core i3,Intel,128,0,0,0,Windows,157.3505121487356
HP,Ultrabook,13.3,11.018720942220474,8,Intel Core i7,Intel,256,0,0,1,Windows,276.053530085501
Acer,Gaming,15.6,10.657669623681942,8,Intel Core i5,Nvidia,0,1000,0,0,Linux,141.21199808219862
Asus,Notebook,15.6,9.83063294843456,4,AMD,AMD,0,500,0,0,Windows,100.45466986113651
HP,Notebook,15.6,10.534467797525002,4,Intel Core i3,Intel,128,0,0,0,Windows,141.21199808219862
Lenovo,Notebook,14.0,10.641244744014543,4,Intel Core i5,Intel,0,500,0,0,Windows,157.3505121487356
Lenovo,Notebook,15.6,10.111883206255781,4,Intel Core i5,Intel,0,1000,0,0,Other,141.21199808219862
HP,Notebook,15.6,9.959497306919324,4,Intel Core i3,Intel,0,500,0,0,Windows,141.21199808219862
Lenovo,Notebook,15.6,11.430859511915424,8,Intel Core i7,Intel,512,0,0,1,Windows,141.21199808219862
Lenovo,Notebook,15.6,10.188167121983652,4,Intel Core i3,Intel,128,0,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.993953872709783,8,Intel Core i5,Intel,256,0,0,0,Windows,141.21199808219862
Dell,Gaming,17.3,11.876197639250138,16,Intel Core i7,Nvidia,256,1000,0,1,Windows,127.33567457123111
HP,Notebook,17.3,10.274785970374204,8,Intel Core i3,Intel,0,1000,0,0,Windows,106.11306214269258
HP,Notebook,17.3,11.130176383145796,8,Intel Core i7,Nvidia,0,1000,0,0,Windows,127.33567457123111
Asus,Notebook,15.6,9.387207078087174,4,Intel Celeron,Intel,0,500,0,0,Linux,100.45466986113651
Mediacom,Notebook,13.3,9.51682457139056,4,Other Intel,Intel,0,0,0,1,Windows,165.6321180513006
Lenovo,Notebook,17.3,10.830969824842061,6,Intel Core i7,Nvidia,128,1000,0,0,Windows,106.11306214269258
HP,Notebook,15.6,10.319265697988735,6,AMD,AMD,128,0,0,1,Windows,141.21199808219862
Dell,Notebook,15.6,10.401887658299067,4,Intel Core i3,AMD,0,1000,0,0,Windows,100.45466986113651
Acer,2 in 1 Convertible,11.6,9.83063294843456,4,Intel Celeron,Intel,0,0,1,1,Windows,189.90579052433606
Lenovo,Notebook,15.6,10.421280845617712,4,Intel Core i3,Intel,128,0,0,0,Windows,141.21199808219862
HP,Ultrabook,13.3,11.558808550535495,16,Other Intel,Intel,512,0,1,1,Windows,276.053530085501
Lenovo,Notebook,17.3,11.981595204981144,8,Intel Core i7,Nvidia,256,0,0,1,Windows,127.33567457123111
Asus,Notebook,15.6,10.70777173269934,8,Intel Core i5,Nvidia,128,1000,0,0,Windows,141.21199808219862
Dell,Ultrabook,13.3,11.352694739066088,8,Intel Core i5,Intel,128,0,1,1,Windows,331.2642361026012
Dell,Notebook,15.6,10.841452101115571,4,Intel Core i5,Intel,0,500,0,0,Windows,100.45466986113651
Fujitsu,Notebook,15.6,10.580858947180335,8,Intel Core i5,Intel,0,1000,0,0,Windows,100.45466986113651
Lenovo,Notebook,15.6,9.816202683605532,4,Other Intel,Intel,0,500,0,0,Windows,141.21199808219862
Lenovo,Notebook,14.0,10.87326596936077,4,Intel Core i5,Intel,0,500,0,0,Windows,111.93520355955211
HP,Workstation,17.3,11.504424909404817,8,Intel Core i5,Nvidia,0,500,0,0,Windows,106.11306214269258
HP,Notebook,14.0,9.93914036985058,8,Other Intel,Intel,0,2000,0,0,Windows,111.93520355955211
HP,Notebook,15.6,10.450993742936223,6,AMD,AMD,256,0,0,1,Windows,141.21199808219862
Lenovo,Notebook,15.6,10.696986727022777,8,Intel Core i5,Intel,256,0,0,0,Windows,141.21199808219862
Lenovo,Notebook,15.6,10.50497986449436,4,Intel Core i5,Intel,0,500,0,0,Windows,141.21199808219862
Mediacom,Notebook,14.0,9.493013922696841,4,Other Intel,Intel,32,0,0,0,Windows,157.3505121487356
Toshiba,Ultrabook,14.0,11.50657735831005,16,Intel Core i7,Intel,512,0,1,0,Windows,157.3505121487356
Lenovo,Gaming,17.3,11.862769612046066,32,Intel Core i7,Nvidia,256,1000,0,1,Windows,127.33567457123111
MSI,Gaming,17.3,11.887251546940472,16,Intel Core i7,Nvidia,512,1000,0,0,Windows,127.33567457123111
Dell,Notebook,15.6,10.594313360795073,8,Intel Core i7,AMD,256,0,0,0,Linux,141.21199808219862
Mediacom,Notebook,14.0,9.93914036985058,4,Intel Celeron,Intel,32,0,0,1,Windows,157.3505121487356
Dell,Notebook,15.6,10.891800214862581,8,Intel Core i5,Intel,0,500,0,0,Windows,100.45466986113651
HP,Notebook,13.3,10.55342238395318,4,Intel Core i3,Intel,128,0,0,0,Windows,165.6321180513006
Dell,Notebook,15.6,11.313402478637913,16,Intel Core i7,Nvidia,256,0,0,0,Windows,141.21199808219862
Dell,Netbook,11.6,9.662536382571954,4,Intel Celeron,Intel,0,0,0,0,Other,135.0942111925629
MSI,Gaming,17.3,11.737306010891047,16,Intel Core i7,Nvidia,128,1000,0,0,Windows,127.33567457123111
HP,Gaming,17.3,11.2874471903093,16,Intel Core i7,Nvidia,256,1000,0,1,Windows,127.33567457123111
Lenovo,Ultrabook,14.0,11.397934727218958,12,Intel Core i7,Intel,256,0,0,1,Windows,157.3505121487356
Lenovo,Notebook,15.6,10.38737929394203,12,Intel Core i7,Intel,0,1000,1,0,Windows,100.45466986113651
Asus,Gaming,17.3,11.454295851800008,8,Intel Core i5,Nvidia,128,1000,0,1,Windows,127.33567457123111
Asus,2 in 1 Convertible,15.6,10.580858947180335,8,Intel Core i5,Intel,0,1000,1,0,Windows,100.45466986113651
Lenovo,Notebook,15.6,10.830969824842061,12,AMD,AMD,512,0,0,0,Windows,141.21199808219862
Dell,2 in 1 Convertible,11.6,10.377478222959319,4,Other Intel,Intel,128,0,1,0,Windows,135.0942111925629
Samsung,Notebook,15.6,11.413356147904066,16,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
Lenovo,Notebook,17.3,10.246549458090433,4,Intel Core i3,Intel,0,500,0,0,Other,127.33567457123111
Lenovo,Notebook,15.6,10.104611236292678,8,Intel Core i3,Intel,0,1000,0,0,Windows,100.45466986113651
Lenovo,2 in 1 Convertible,13.3,11.588886005772773,8,Intel Core i7,Intel,512,0,1,1,Windows,165.6321180513006
Lenovo,Notebook,14.0,11.271296098981416,8,Intel Core i5,Intel,256,0,0,1,Windows,157.3505121487356
Dell,2 in 1 Convertible,12.5,11.396139931642935,8,Intel Core i5,Intel,256,0,1,0,Windows,176.23257360658386
Dell,Workstation,15.6,11.450333208630004,8,Intel Core i7,Nvidia,256,0,1,0,Windows,141.21199808219862
HP,Notebook,15.6,11.081347155713406,8,Intel Core i7,Intel,256,0,0,0,Windows,141.21199808219862
HP,Notebook,15.6,10.480567504600335,4,Intel Core i3,Intel,0,500,0,0,Windows,100.45466986113651
Acer,Notebook,14.0,9.771618776997505,4,Intel Celeron,Intel,0,0,0,0,Windows,157.3505121487356
MSI,Gaming,17.3,11.671319016786894,16,Intel Core i7,Nvidia,128,1000,0,0,Windows,127.33567457123111
Dell,Notebook,15.6,10.11759843181949,4,Intel Core i3,AMD,0,1000,0,0,Linux,100.45466986113651
MSI,Gaming,15.6,11.715790550995315,16,Intel Core i7,Nvidia,256,2000,0,0,Windows,282.42399616439724
Toshiba,Notebook,15.6,11.219074000897615,8,Intel Core i7,Intel,256,0,0,1,Windows,141.21199808219862
Lenovo,Notebook,15.6,10.310615277730193,6,Intel Core i5,Intel,0,1000,0,0,Windows,141.21199808219862
Lenovo,2 in 1 Convertible,15.6,11.144911042902732,8,Intel Core i7,Intel,256,0,1,1,Windows,141.21199808219862
Acer,Notebook,14.0,9.83063294843456,4,Other Intel,Intel,0,0,0,0,Windows,111.93520355955211
Lenovo,Notebook,15.6,12.472347407870709,32,Other Intel,Nvidia,1000,0,0,1,Windows,282.42399616439724
Dell,Gaming,15.6,10.754357300416876,16,Intel Core i7,Nvidia,0,1000,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,10.071160338072124,4,Intel Core i3,Intel,0,1000,0,0,Linux,100.45466986113651
Dell,Notebook,15.6,9.858883414720413,4,Intel Core i3,Intel,0,1000,0,0,Linux,100.45466986113651
Dell,Notebook,15.6,10.742904151497525,4,Intel Core i5,Intel,0,500,0,0,Linux,100.45466986113651
Asus,Gaming,17.3,11.038609189620306,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,127.33567457123111
Dell,Notebook,15.6,10.319441460358465,4,Intel Core i5,AMD,128,0,0,0,Linux,141.21199808219862
HP,Ultrabook,15.6,11.211900368986477,8,Intel Core i7,Intel,512,0,0,0,Windows,141.21199808219862
MSI,Gaming,15.6,11.702152960779438,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,141.21199808219862
Acer,2 in 1 Convertible,11.6,9.913097231314559,4,Intel Celeron,Intel,0,0,1,1,Other,135.0942111925629
HP,Notebook,14.0,11.00021005668577,8,Intel Core i5,Intel,256,0,0,0,Windows,111.93520355955211
Lenovo,Notebook,14.0,11.265171547683302,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Dell,Notebook,15.6,10.629713546415353,4,Intel Core i5,AMD,0,1000,0,0,Windows,141.21199808219862
Fujitsu,Notebook,15.6,10.658921971998408,8,Intel Core i5,Intel,256,0,0,0,Windows,100.45466986113651
HP,Notebook,15.6,10.812893840917726,4,Intel Core i5,Intel,0,500,0,0,Windows,100.45466986113651
Lenovo,Notebook,15.6,10.776844060703754,8,Intel Core i7,Nvidia,0,1000,0,0,Windows,141.21199808219862
Mediacom,Notebook,14.0,9.452024578163645,2,Other Intel,Intel,0,0,0,0,Windows,157.3505121487356
Lenovo,Notebook,15.6,10.12402932214978,4,Intel Core i5,Intel,128,0,0,0,Other,141.21199808219862
Asus,2 in 1 Convertible,13.3,10.435481129939486,6,Intel Core i5,Intel,0,1000,1,0,Windows,165.6321180513006
Dell,Notebook,15.6,11.482152806302976,8,Intel Core i7,Nvidia,256,0,0,0,Windows,141.21199808219862
Asus,Ultrabook,14.0,11.525170191386666,16,Intel Core i7,Intel,512,0,0,0,Windows,157.3505121487356
Dell,Gaming,15.6,11.274682488942933,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,141.21199808219862
Lenovo,Notebook,15.6,10.695781181367428,4,Intel Core i5,Intel,256,0,0,0,Windows,141.21199808219862
Lenovo,Notebook,15.6,10.336863503805128,4,Intel Core i3,Nvidia,0,1000,0,0,Windows,141.21199808219862
Asus,Notebook,15.6,9.964522443121997,8,Intel Celeron,Intel,0,1000,0,0,Windows,100.45466986113651
Asus,Notebook,15.6,10.785284424941176,8,Intel Core i5,Nvidia,0,1000,0,0,Windows,141.21199808219862
Dell,Ultrabook,13.3,11.508719833687696,8,Intel Core i5,Intel,256,0,1,0,Windows,276.053530085501
Lenovo,Notebook,14.0,9.493013922696841,2,Intel Celeron,Intel,0,0,0,0,Windows,111.93520355955211
Lenovo,2 in 1 Convertible,13.3,11.44716312967751,8,Intel Core i7,Intel,256,0,1,1,Windows,165.6321180513006
Dell,Notebook,15.6,11.758368289071829,16,Intel Core i7,Nvidia,1000,0,1,0,Windows,282.42399616439724
Lenovo,Gaming,15.6,10.9867750135825,8,Intel Core i7,Nvidia,128,1000,0,1,Windows,141.21199808219862
HP,Notebook,17.0,10.231119110983279,8,AMD,AMD,0,1000,0,0,Windows,107.98564559226952
Lenovo,Ultrabook,14.0,11.779404329770907,16,Intel Core i7,Intel,512,0,0,1,Windows,157.3505121487356
Asus,Gaming,15.6,11.039464987704202,8,Intel Core i7,Nvidia,0,1000,0,1,Other,141.21199808219862
Acer,Notebook,15.6,10.084808608996498,4,Intel Core i3,Intel,0,500,0,0,Windows,100.45466986113651
Lenovo,Notebook,14.0,9.588689132620203,4,Intel Celeron,Intel,0,0,0,0,Windows,111.93520355955211
Acer,Ultrabook,14.0,10.798847148587821,8,Intel Core i5,Intel,256,0,0,1,Windows,157.3505121487356
Razer,Gaming,14.0,11.838443060873624,16,Intel Core i7,Nvidia,256,0,0,0,Windows,157.3505121487356
Toshiba,Notebook,13.3,11.076412935176183,8,Intel Core i5,Intel,256,0,0,0,Windows,165.6321180513006
Lenovo,Ultrabook,12.5,11.343269598606504,8,Intel Core i7,Intel,256,0,0,1,Windows,176.23257360658386
Asus,Gaming,17.3,11.912578515747587,32,Intel Core i7,Nvidia,512,0,0,1,Windows,127.33567457123111
Acer,Gaming,15.6,10.53941655276426,8,Intel Core i5,Nvidia,0,1000,0,0,Linux,141.21199808219862
Dell,Ultrabook,13.3,11.254810893751282,8,Intel Core i5,Intel,256,0,0,0,Windows,165.6321180513006
MSI,Gaming,15.6,11.058781074545012,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,141.21199808219862
HP,Notebook,15.6,9.875184369674535,4,Intel Core i3,Intel,0,500,0,0,Other,100.45466986113651
Toshiba,Notebook,15.6,10.945351696133724,8,Intel Core i5,Intel,0,500,0,1,Windows,141.21199808219862
Dell,Notebook,15.6,10.798847148587821,8,Intel Core i7,AMD,256,0,0,0,Windows,141.21199808219862
Dell,Notebook,15.6,11.009948956147637,16,Intel Core i7,AMD,256,2000,0,0,Windows,141.21199808219862
Lenovo,Gaming,15.6,11.06229896074271,8,Intel Core i7,Nvidia,128,1000,0,1,Windows,141.21199808219862
Dell,Gaming,17.3,12.029883488676532,32,Intel Core i7,Nvidia,512,1000,0,1,Windows,254.67134914246222
Dell,Notebook,14.0,11.089517135798168,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
Lenovo,Notebook,15.6,10.013431946154272,4,Intel Celeron,Intel,0,500,0,0,Windows,100.45466986113651
Lenovo,Notebook,15.6,10.25782777312814,4,Intel Core i5,Intel,0,500,0,0,Windows,141.21199808219862
HP,Notebook,15.6,10.265276597141131,6,Intel Core i3,AMD,0,1000,0,0,Windows,141.21199808219862
MSI,Gaming,17.3,11.27992228688911,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,127.33567457123111
Toshiba,Notebook,15.6,10.186161103256786,4,Intel Core i3,Intel,128,0,0,0,Windows,100.45466986113651
Dell,Notebook,15.6,10.837272366712863,8,Intel Core i5,Intel,0,1000,0,0,Windows,141.21199808219862
HP,Notebook,15.6,10.588945244611693,8,Intel Core i7,AMD,0,1000,0,0,Windows,141.21199808219862
Toshiba,Notebook,15.6,11.11283946349252,8,Intel Core i5,Intel,256,0,0,1,Windows,141.21199808219862
Acer,Notebook,15.6,9.99658437558166,4,Intel Core i3,Intel,128,0,0,0,Linux,100.45466986113651
Microsoft,Ultrabook,13.5,11.508104342010855,8,Intel Core i7,Intel,256,0,1,0,Windows,200.84255993695703
Lenovo,Notebook,15.6,10.682362236272313,8,Intel Core i5,AMD,128,1000,0,0,Windows,141.21199808219862
Lenovo,2 in 1 Convertible,13.3,10.916751081300507,8,Intel Core i5,Intel,256,0,1,1,Windows,165.6321180513006
Lenovo,Notebook,15.6,9.83063294843456,4,AMD,AMD,128,0,0,0,Windows,100.45466986113651
HP,2 in 1 Convertible,14.0,10.525211768465944,4,Intel Core i3,Nvidia,128,0,1,1,Windows,157.3505121487356
MSI,Gaming,15.6,11.14105450129298,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,141.21199808219862
Asus,Ultrabook,14.0,11.009948956147637,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
HP,2 in 1 Convertible,11.6,10.180118788800824,8,Intel Celeron,Intel,0,0,1,0,Other,135.0942111925629
LG,Ultrabook,15.6,11.715790550995315,8,Intel Core i7,Intel,512,0,0,1,Windows,141.21199808219862
Acer,Gaming,15.6,11.144911042902732,16,Intel Core i5,Nvidia,256,0,0,0,Windows,141.21199808219862
MSI,Gaming,15.6,10.8812140971224,8,Intel Core i5,Nvidia,256,0,0,0,Windows,141.21199808219862
Asus,Notebook,15.6,10.013431946154272,4,Intel Celeron,Intel,128,0,0,0,Windows,100.45466986113651
Dell,Gaming,15.6,11.601643784304514,16,Intel Core i5,Nvidia,128,1000,0,0,Windows,141.21199808219862
HP,Notebook,17.3,10.525211768465944,4,Intel Core i3,AMD,256,0,0,1,Windows,127.33567457123111
Lenovo,2 in 1 Convertible,13.3,11.288114524334732,8,Intel Core i7,Intel,512,0,1,1,Windows,165.6321180513006
Dell,Gaming,15.6,11.917834418453076,16,Intel Core i7,Nvidia,256,1000,0,0,Windows,141.21199808219862
HP,Notebook,15.6,10.393289544363068,4,Intel Core i5,AMD,0,500,0,0,Windows,100.45466986113651
Dell,Notebook,15.6,10.277575423651992,4,Intel Core i3,AMD,0,1000,0,0,Windows,100.45466986113651
HP,Notebook,17.3,10.319441460358465,6,AMD,AMD,0,2000,0,1,Windows,127.33567457123111
Lenovo,Notebook,15.6,9.73761240901231,4,Intel Celeron,Intel,0,500,0,0,Windows,100.45466986113651
Acer,Notebook,14.0,9.902487052202545,4,Intel Celeron,Intel,0,0,0,0,Other,111.93520355955211
Lenovo,Notebook,14.0,10.525211768465944,4,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
HP,Workstation,17.3,11.529366637136484,8,Intel Core i7,Nvidia,0,500,0,0,Windows,127.33567457123111
Lenovo,2 in 1 Convertible,14.0,11.834974180925718,8,Intel Core i7,Intel,256,0,1,0,Windows,209.8006828649808
Toshiba,Notebook,13.3,10.855945108418139,8,Intel Core i5,Intel,256,0,0,1,Windows,165.6321180513006
Acer,Netbook,11.6,9.570272405833974,4,Intel Celeron,Intel,0,0,0,0,Windows,135.0942111925629
Lenovo,2 in 1 Convertible,14.0,11.442360501250736,16,Intel Core i7,Intel,512,0,1,0,Windows,157.3505121487356
Asus,2 in 1 Convertible,12.5,10.481345086360362,4,Other Intel,Intel,0,0,1,0,Other,176.23257360658386
Toshiba,Ultrabook,13.3,11.512991062818642,16,Intel Core i7,Intel,512,0,1,0,Windows,165.6321180513006
HP,Notebook,15.6,10.510802297245792,4,Intel Core i7,AMD,0,500,0,1,Windows,141.21199808219862
Dell,Gaming,15.6,10.683645110085203,8,Intel Core i5,Nvidia,0,1000,0,0,Windows,141.21199808219862
Lenovo,Notebook,15.6,9.964522443121997,4,AMD,AMD,256,0,0,0,Windows,141.21199808219862
Lenovo,Notebook,15.6,10.03701794516015,8,AMD,AMD,0,1000,0,0,Windows,100.45466986113651
Lenovo,Notebook,15.6,10.407616483423654,4,Intel Core i5,Intel,0,2000,0,0,Windows,141.21199808219862
Lenovo,Notebook,15.6,10.084808608996498,4,Intel Core i3,Intel,0,500,0,0,Other,100.45466986113651
Dell,Notebook,15.6,10.653903140886465,8,Intel Core i5,Intel,256,0,0,0,Windows,141.21199808219862
Acer,2 in 1 Convertible,13.3,10.882315804880687,8,Intel Core i5,Intel,256,0,1,1,Windows,165.6321180513006
Lenovo,Workstation,15.6,11.50120100127367,16,Intel Core i7,Nvidia,512,0,0,0,Windows,141.21199808219862
Lenovo,Notebook,14.0,11.058109595587434,8,Intel Core i5,Intel,256,0,0,0,Windows,157.3505121487356
HP,Notebook,17.3,10.460211528926417,6,AMD,AMD,0,2000,0,1,Windows,127.33567457123111
Lenovo,Gaming,15.6,11.105659536357711,8,Intel Core i7,Nvidia,128,1000,0,1,Windows,141.21199808219862
Dell,Notebook,14.0,10.968576149165093,8,Intel Core i5,Nvidia,256,0,0,0,Linux,157.3505121487356
Dell,Notebook,15.6,10.56311104105693,8,Intel Core i5,Intel,0,1000,0,0,Linux,141.21199808219862
Asus,Notebook,14.0,9.672654512737537,4,Intel Celeron,Intel,0,0,0,0,Windows,157.3505121487356
Dell,Notebook,15.6,11.238652353231751,16,Intel Core i5,Intel,512,0,0,0,Windows,141.21199808219862
Lenovo,Notebook,14.0,10.729080621774308,8,Intel Core i5,Nvidia,256,0,0,1,Windows,157.3505121487356
Dell,Notebook,15.6,11.047982926769505,8,Intel Core i5,Intel,256,0,0,0,Windows,141.21199808219862
Lenovo,Notebook,15.6,9.672654512737537,4,AMD,AMD,0,500,0,0,Windows,100.45466986113651
Mediacom,Notebook,14.0,9.555290852218356,4,Other Intel,Intel,0,32,0,1,Windows,161.72539083525606
HP,Notebook,17.3,11.065637862008225,8,Intel Core i7,Nvidia,256,0,0,0,Windows,127.33567457123111
Lenovo,Ultrabook,14.0,11.406054689443872,8,Intel Core i7,Intel,512,0,0,1,Windows,209.8006828649808
HP,2 in 1 Convertible,13.3,10.704907085240231,8,Intel Core i5,Intel,256,0,1,1,Windows,117.82653006268643
Lenovo,Ultrabook,14.0,11.288114524334732,8,Intel Core i5,Intel,256,0,0,1,Windows,157.3505121487356
Dell,Gaming,17.3,12.1806155047626,32,Intel Core i7,Nvidia,1000,1000,0,0,Windows,254.67134914246222
MSI,Gaming,17.3,11.182294337407903,8,Intel Core i7,Nvidia,128,1000,0,0,Windows,127.33567457123111
Lenovo,Notebook,15.6,10.169762314876662,4,Intel Core i5,Intel,0,1000,0,0,Other,100.45466986113651
Dell,Notebook,15.6,10.55342238395318,8,Intel Core i5,AMD,128,1000,0,0,Windows,141.21199808219862
Dell,2 in 1 Convertible,13.3,10.450993742936223,4,Intel Core i3,Intel,0,1000,1,0,Windows,165.6321180513006
Dell,Notebook,15.6,10.354869672690878,8,Intel Core i5,AMD,0,1000,0,0,Linux,100.45466986113651
HP,Notebook,15.6,10.167923515707006,4,AMD,AMD,0,1000,0,0,Windows,141.21199808219862
Acer,Gaming,17.3,11.543423631696015,16,Intel Core i7,Nvidia,128,1000,0,1,Windows,127.33567457123111
Dell,Notebook,15.6,10.450993742936223,12,Intel Core i5,Intel,0,1000,0,0,Windows,100.45466986113651
HP,Notebook,15.6,10.452533389121816,6,AMD,AMD,128,1000,0,0,Windows,141.21199808219862
